part_id,word,robot,rock,artificial_intelligence,chimpanzee,jelly_fish,virus,human,god,autonomous_car,computer
6265260.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6265260.0,chimpanzee,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0
6265260.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265260.0,virus,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0
6265260.0,human,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265260.0,god,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0
6265260.0,autonomous_car,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0
6265260.0,computer,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
6265266.0,robot,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6265266.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6265266.0,artificial_intelligence,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6265266.0,chimpanzee,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
6265266.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
6265266.0,virus,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0
6265266.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265266.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265266.0,autonomous_car,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0
6265266.0,computer,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,
6265223.0,robot,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
6265223.0,rock,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
6265223.0,artificial_intelligence,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6265223.0,chimpanzee,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0
6265223.0,jelly_fish,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265223.0,virus,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0
6265223.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
6265223.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265223.0,autonomous_car,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0
6265223.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
6265262.0,robot,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6265262.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265262.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6265262.0,chimpanzee,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
6265262.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265262.0,virus,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0
6265262.0,human,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0
6265262.0,god,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265262.0,autonomous_car,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
6265262.0,computer,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
6265243.0,robot,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
6265243.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265243.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6265243.0,chimpanzee,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0
6265243.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0
6265243.0,virus,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0
6265243.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
6265243.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265243.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0
6265243.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
6265264.0,robot,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6265264.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265264.0,artificial_intelligence,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6265264.0,chimpanzee,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
6265264.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
6265264.0,virus,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0
6265264.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265264.0,god,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265264.0,autonomous_car,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0
6265264.0,computer,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
6265261.0,robot,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
6265261.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6265261.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6265261.0,chimpanzee,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0
6265261.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
6265261.0,virus,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0
6265261.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265261.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265261.0,autonomous_car,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0
6265261.0,computer,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
6265247.0,robot,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6265247.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265247.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6265247.0,chimpanzee,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0
6265247.0,jelly_fish,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0
6265247.0,virus,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0
6265247.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
6265247.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265247.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
6265247.0,computer,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,
6265270.0,robot,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6265270.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265270.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6265270.0,chimpanzee,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
6265270.0,jelly_fish,1.0,0.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0
6265270.0,virus,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0
6265270.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
6265270.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265270.0,autonomous_car,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0
6265270.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
6265252.0,robot,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
6265252.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265252.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6265252.0,chimpanzee,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
6265252.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265252.0,virus,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0
6265252.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265252.0,god,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0
6265252.0,autonomous_car,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
6265252.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
6265232.0,robot,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
6265232.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265232.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6265232.0,chimpanzee,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0
6265232.0,jelly_fish,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
6265232.0,virus,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0
6265232.0,human,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0
6265232.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265232.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0
6265232.0,computer,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
6265267.0,robot,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
6265267.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265267.0,artificial_intelligence,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6265267.0,chimpanzee,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
6265267.0,jelly_fish,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0
6265267.0,virus,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0
6265267.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265267.0,god,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265267.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
6265267.0,computer,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
6265276.0,robot,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
6265276.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6265276.0,artificial_intelligence,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6265276.0,chimpanzee,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
6265276.0,jelly_fish,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0
6265276.0,virus,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0
6265276.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265276.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265276.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0
6265276.0,computer,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
6265277.0,robot,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265277.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265277.0,artificial_intelligence,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6265277.0,chimpanzee,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
6265277.0,jelly_fish,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0
6265277.0,virus,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0
6265277.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265277.0,god,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0
6265277.0,autonomous_car,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
6265277.0,computer,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
6265263.0,robot,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
6265263.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265263.0,artificial_intelligence,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0
6265263.0,chimpanzee,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0
6265263.0,jelly_fish,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0
6265263.0,virus,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
6265263.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
6265263.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265263.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0
6265263.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
6265273.0,robot,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
6265273.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265273.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6265273.0,chimpanzee,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0
6265273.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265273.0,virus,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0
6265273.0,human,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0
6265273.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265273.0,autonomous_car,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0
6265273.0,computer,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,
6265281.0,robot,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6265281.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265281.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6265281.0,chimpanzee,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
6265281.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265281.0,virus,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0
6265281.0,human,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0
6265281.0,god,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265281.0,autonomous_car,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
6265281.0,computer,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,
6265274.0,robot,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6265274.0,rock,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6265274.0,artificial_intelligence,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6265274.0,chimpanzee,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
6265274.0,jelly_fish,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265274.0,virus,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0
6265274.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0
6265274.0,god,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6265274.0,autonomous_car,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
6265274.0,computer,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
6265284.0,robot,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6265284.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265284.0,artificial_intelligence,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6265284.0,chimpanzee,1.0,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
6265284.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
6265284.0,virus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6265284.0,human,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0
6265284.0,god,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
6265284.0,autonomous_car,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0
6265284.0,computer,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
6265283.0,robot,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
6265283.0,rock,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
6265283.0,artificial_intelligence,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6265283.0,chimpanzee,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0
6265283.0,jelly_fish,1.0,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0
6265283.0,virus,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0
6265283.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265283.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265283.0,autonomous_car,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
6265283.0,computer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
6265290.0,robot,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6265290.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6265290.0,artificial_intelligence,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6265290.0,chimpanzee,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0
6265290.0,jelly_fish,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0
6265290.0,virus,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0
6265290.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265290.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265290.0,autonomous_car,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0
6265290.0,computer,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
6265300.0,robot,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6265300.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265300.0,artificial_intelligence,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0
6265300.0,chimpanzee,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0
6265300.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
6265300.0,virus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0
6265300.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265300.0,god,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265300.0,autonomous_car,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0
6265300.0,computer,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
6265335.0,robot,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6265335.0,rock,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
6265335.0,artificial_intelligence,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0
6265335.0,chimpanzee,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
6265335.0,jelly_fish,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0
6265335.0,virus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0
6265335.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265335.0,god,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265335.0,autonomous_car,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
6265335.0,computer,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
6265332.0,robot,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6265332.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265332.0,artificial_intelligence,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6265332.0,chimpanzee,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0
6265332.0,jelly_fish,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0
6265332.0,virus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6265332.0,human,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0
6265332.0,god,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
6265332.0,autonomous_car,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0
6265332.0,computer,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
6265336.0,robot,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6265336.0,rock,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6265336.0,artificial_intelligence,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6265336.0,chimpanzee,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0
6265336.0,jelly_fish,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0
6265336.0,virus,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0
6265336.0,human,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
6265336.0,god,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
6265336.0,autonomous_car,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0
6265336.0,computer,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,
6265367.0,robot,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6265367.0,rock,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
6265367.0,artificial_intelligence,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6265367.0,chimpanzee,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
6265367.0,jelly_fish,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
