part_id,word,chimpanzee,jelly_fish,autonomous_car,virus,human,robot,rock,artificial_intelligence,god,computer
60fca702ccf4e75d6baf1fc2,robot,2.0,3.0,1.0,3.0,3.0,,-1.0,1.0,2.0,-1.0
60fca702ccf4e75d6baf1fc2,rock,3.0,3.0,1.0,3.0,3.0,1.0,,1.0,2.0,1.0
60fca702ccf4e75d6baf1fc2,artificial_intelligence,3.0,3.0,-1.0,3.0,3.0,-1.0,-1.0,,2.0,-1.0
60fca702ccf4e75d6baf1fc2,god,2.0,3.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,,-2.0
60fca702ccf4e75d6baf1fc2,computer,3.0,3.0,1.0,2.0,3.0,1.0,-1.0,1.0,2.0,
6106fd38393f15b301d745d2,chimpanzee,,-2.0,-2.0,-2.0,3.0,-1.0,-3.0,2.0,-3.0,-1.0
6106fd38393f15b301d745d2,jelly_fish,2.0,,-1.0,-1.0,3.0,2.0,-3.0,1.0,-3.0,2.0
6106fd38393f15b301d745d2,autonomous_car,2.0,1.0,,2.0,3.0,1.0,-1.0,2.0,-3.0,2.0
6106fd38393f15b301d745d2,virus,2.0,1.0,-2.0,,3.0,2.0,-2.0,2.0,-3.0,2.0
6106fd38393f15b301d745d2,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6106fd38393f15b301d745d2,robot,1.0,-2.0,-1.0,-2.0,3.0,,-2.0,2.0,-3.0,-1.0
6106fd38393f15b301d745d2,rock,3.0,3.0,1.0,2.0,3.0,2.0,,3.0,-3.0,2.0
6106fd38393f15b301d745d2,artificial_intelligence,-2.0,-1.0,-2.0,-2.0,3.0,-2.0,-3.0,,-3.0,-3.0
6106fd38393f15b301d745d2,god,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
6106fd38393f15b301d745d2,computer,1.0,-2.0,-2.0,-2.0,3.0,1.0,-2.0,3.0,-3.0,
5e5b08677394743009ffcc8b,chimpanzee,,1.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,1.0,1.0
5e5b08677394743009ffcc8b,jelly_fish,-1.0,,-1.0,2.0,1.0,-2.0,-1.0,1.0,1.0,-2.0
5e5b08677394743009ffcc8b,autonomous_car,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0
5e5b08677394743009ffcc8b,virus,-1.0,-2.0,-1.0,,1.0,-2.0,-1.0,-1.0,1.0,-2.0
5e5b08677394743009ffcc8b,human,-2.0,-1.0,-2.0,-1.0,,2.0,-2.0,1.0,1.0,-2.0
5e5b08677394743009ffcc8b,robot,1.0,2.0,-2.0,2.0,-2.0,,1.0,2.0,2.0,2.0
5e5b08677394743009ffcc8b,rock,1.0,1.0,-1.0,1.0,2.0,-1.0,,1.0,1.0,-1.0
5e5b08677394743009ffcc8b,artificial_intelligence,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,-1.0,,-2.0,-1.0
5e5b08677394743009ffcc8b,god,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,2.0,,-1.0
5e5b08677394743009ffcc8b,computer,-1.0,2.0,-2.0,2.0,2.0,-2.0,1.0,1.0,1.0,
6090397fdf27ef27909b759c,chimpanzee,,-3.0,2.0,2.0,3.0,2.0,-3.0,3.0,3.0,2.0
6090397fdf27ef27909b759c,jelly_fish,3.0,,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0
6090397fdf27ef27909b759c,autonomous_car,-2.0,-3.0,,-3.0,3.0,2.0,-3.0,2.0,-2.0,2.0
6090397fdf27ef27909b759c,virus,-2.0,-2.0,3.0,,3.0,2.0,-3.0,3.0,3.0,-2.0
6090397fdf27ef27909b759c,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,-3.0,-3.0
6090397fdf27ef27909b759c,robot,-2.0,-2.0,-2.0,-2.0,3.0,,-3.0,3.0,3.0,-3.0
6090397fdf27ef27909b759c,rock,3.0,-1.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0
6090397fdf27ef27909b759c,artificial_intelligence,-3.0,-3.0,-2.0,-3.0,3.0,-3.0,-3.0,,-3.0,-2.0
6090397fdf27ef27909b759c,god,-3.0,-3.0,2.0,-3.0,3.0,-3.0,-3.0,3.0,,3.0
6090397fdf27ef27909b759c,computer,-2.0,-3.0,-2.0,2.0,3.0,3.0,-3.0,2.0,-3.0,
609d83db80dca3574b10fc71,chimpanzee,,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
609d83db80dca3574b10fc71,jelly_fish,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
609d83db80dca3574b10fc71,autonomous_car,-1.0,-1.0,,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0
609d83db80dca3574b10fc71,virus,1.0,-1.0,1.0,,1.0,1.0,-1.0,1.0,1.0,1.0
609d83db80dca3574b10fc71,human,-1.0,-2.0,1.0,-1.0,,-1.0,-2.0,-1.0,-1.0,-1.0
609d83db80dca3574b10fc71,robot,-1.0,-1.0,1.0,-1.0,1.0,,-1.0,1.0,1.0,1.0
609d83db80dca3574b10fc71,rock,1.0,-1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0
609d83db80dca3574b10fc71,artificial_intelligence,-1.0,-2.0,1.0,-1.0,1.0,-1.0,-1.0,,1.0,1.0
609d83db80dca3574b10fc71,god,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,1.0
609d83db80dca3574b10fc71,computer,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-2.0,-1.0,-1.0,
5ea352855d02232c906f62d8,chimpanzee,,1.0,1.0,2.0,2.0,2.0,-1.0,2.0,-1.0,2.0
5ea352855d02232c906f62d8,jelly_fish,-1.0,,1.0,2.0,2.0,-1.0,-1.0,1.0,-2.0,2.0
5ea352855d02232c906f62d8,autonomous_car,-1.0,-1.0,,1.0,2.0,2.0,-2.0,2.0,-1.0,2.0
5ea352855d02232c906f62d8,virus,-2.0,-2.0,-1.0,,2.0,-2.0,-2.0,2.0,-2.0,1.0
5ea352855d02232c906f62d8,human,-2.0,-2.0,-2.0,-2.0,,-2.0,-2.0,-2.0,-2.0,-2.0
5ea352855d02232c906f62d8,robot,-2.0,1.0,-2.0,2.0,2.0,,-1.0,2.0,-1.0,1.0
5ea352855d02232c906f62d8,rock,1.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0
5ea352855d02232c906f62d8,artificial_intelligence,-2.0,-1.0,-2.0,-2.0,2.0,-2.0,-2.0,,-2.0,-2.0
5ea352855d02232c906f62d8,god,1.0,2.0,1.0,2.0,2.0,1.0,-1.0,2.0,,1.0
5ea352855d02232c906f62d8,computer,-2.0,-2.0,-2.0,-1.0,2.0,-1.0,-2.0,2.0,-1.0,
611d90d349308db31d30014f,chimpanzee,,-2.0,2.0,2.0,-1.0,2.0,-3.0,3.0,2.0,3.0
611d90d349308db31d30014f,jelly_fish,2.0,,2.0,3.0,3.0,3.0,-2.0,3.0,3.0,3.0
611d90d349308db31d30014f,autonomous_car,-2.0,-2.0,,2.0,1.0,2.0,-3.0,3.0,2.0,2.0
611d90d349308db31d30014f,virus,-2.0,-3.0,-2.0,,2.0,-2.0,-3.0,-2.0,-2.0,-2.0
611d90d349308db31d30014f,human,1.0,-3.0,-1.0,-2.0,,-2.0,-3.0,-2.0,-1.0,-2.0
611d90d349308db31d30014f,robot,-2.0,-3.0,-2.0,2.0,2.0,,-1.0,1.0,3.0,-1.0
611d90d349308db31d30014f,rock,3.0,2.0,3.0,3.0,3.0,1.0,,3.0,3.0,3.0
611d90d349308db31d30014f,artificial_intelligence,-3.0,-3.0,-3.0,2.0,2.0,-1.0,-3.0,,2.0,-1.0
611d90d349308db31d30014f,god,-2.0,-3.0,-2.0,2.0,1.0,-3.0,-3.0,-2.0,,-2.0
611d90d349308db31d30014f,computer,-3.0,-3.0,-2.0,2.0,2.0,1.0,-3.0,1.0,2.0,
5fe7b6d7baa7c46725b4e530,chimpanzee,,-2.0,3.0,1.0,2.0,1.0,-3.0,1.0,-1.0,3.0
5fe7b6d7baa7c46725b4e530,jelly_fish,2.0,,3.0,1.0,3.0,3.0,-1.0,3.0,1.0,3.0
5fe7b6d7baa7c46725b4e530,autonomous_car,-3.0,-3.0,,-3.0,1.0,2.0,-3.0,1.0,-3.0,-1.0
5fe7b6d7baa7c46725b4e530,virus,-1.0,-1.0,3.0,,3.0,3.0,-1.0,2.0,1.0,3.0
5fe7b6d7baa7c46725b4e530,human,-2.0,-3.0,-1.0,-3.0,,-3.0,-3.0,-1.0,-3.0,-3.0
5fe7b6d7baa7c46725b4e530,robot,-1.0,-3.0,-2.0,-3.0,3.0,,-3.0,-1.0,-3.0,-2.0
5fe7b6d7baa7c46725b4e530,rock,3.0,1.0,3.0,1.0,3.0,3.0,,3.0,-1.0,3.0
5fe7b6d7baa7c46725b4e530,artificial_intelligence,-1.0,-3.0,-1.0,-2.0,1.0,1.0,-3.0,,-1.0,-1.0
5fe7b6d7baa7c46725b4e530,god,1.0,-1.0,3.0,-1.0,3.0,3.0,1.0,1.0,,3.0
5fe7b6d7baa7c46725b4e530,computer,-3.0,-3.0,1.0,-3.0,3.0,2.0,-3.0,1.0,-3.0,
6063211b7de1f848fb436f5c,chimpanzee,,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-3.0,-2.0
6063211b7de1f848fb436f5c,jelly_fish,2.0,,-2.0,-2.0,2.0,-1.0,-2.0,-2.0,-1.0,-2.0
6063211b7de1f848fb436f5c,autonomous_car,2.0,2.0,,1.0,3.0,1.0,-1.0,2.0,-1.0,2.0
6063211b7de1f848fb436f5c,virus,2.0,2.0,-1.0,,2.0,-1.0,-1.0,1.0,-2.0,-1.0
6063211b7de1f848fb436f5c,human,-2.0,-2.0,-3.0,-2.0,,-2.0,-3.0,-3.0,-3.0,-2.0
6063211b7de1f848fb436f5c,robot,2.0,1.0,-1.0,1.0,2.0,,-1.0,1.0,-1.0,-1.0
6063211b7de1f848fb436f5c,rock,2.0,2.0,1.0,1.0,3.0,1.0,,1.0,-1.0,2.0
6063211b7de1f848fb436f5c,artificial_intelligence,2.0,2.0,-2.0,-1.0,3.0,-1.0,-1.0,,-3.0,-1.0
6063211b7de1f848fb436f5c,god,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,,2.0
6063211b7de1f848fb436f5c,computer,2.0,2.0,-2.0,1.0,2.0,1.0,-2.0,1.0,-2.0,
6106ce151a47f7b687062eea,chimpanzee,,-1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0
6106ce151a47f7b687062eea,jelly_fish,1.0,,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
6106ce151a47f7b687062eea,autonomous_car,-2.0,-1.0,,-2.0,2.0,2.0,-2.0,2.0,1.0,2.0
6106ce151a47f7b687062eea,virus,-3.0,-3.0,2.0,,-2.0,-3.0,-3.0,-2.0,-2.0,1.0
6106ce151a47f7b687062eea,human,-2.0,-3.0,-2.0,2.0,,-1.0,-3.0,-1.0,-3.0,-1.0
6106ce151a47f7b687062eea,robot,-2.0,-3.0,-2.0,3.0,1.0,,-2.0,1.0,-2.0,1.0
6106ce151a47f7b687062eea,rock,-1.0,-2.0,2.0,3.0,3.0,2.0,,3.0,2.0,3.0
6106ce151a47f7b687062eea,artificial_intelligence,-2.0,-3.0,-2.0,2.0,1.0,-1.0,-3.0,,-2.0,-3.0
6106ce151a47f7b687062eea,god,-2.0,-2.0,-1.0,2.0,3.0,2.0,-2.0,2.0,,1.0
6106ce151a47f7b687062eea,computer,-3.0,-2.0,-2.0,-1.0,1.0,-1.0,-3.0,3.0,-1.0,
5eaf0e378f26940719d2b02e,chimpanzee,,-1.0,1.0,1.0,2.0,1.0,-1.0,1.0,-1.0,3.0
5eaf0e378f26940719d2b02e,jelly_fish,1.0,,1.0,2.0,2.0,2.0,-1.0,1.0,1.0,3.0
5eaf0e378f26940719d2b02e,autonomous_car,-1.0,-1.0,,-2.0,2.0,1.0,-1.0,1.0,-1.0,1.0
5eaf0e378f26940719d2b02e,virus,-1.0,-2.0,2.0,,2.0,1.0,-3.0,1.0,-1.0,1.0
5eaf0e378f26940719d2b02e,human,-2.0,-2.0,-2.0,-2.0,,-1.0,-2.0,1.0,-2.0,3.0
5eaf0e378f26940719d2b02e,robot,-1.0,-2.0,-1.0,-1.0,1.0,,-1.0,1.0,-2.0,3.0
5eaf0e378f26940719d2b02e,rock,1.0,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,1.0
5eaf0e378f26940719d2b02e,artificial_intelligence,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,,-2.0,1.0
5eaf0e378f26940719d2b02e,god,1.0,-1.0,1.0,1.0,2.0,2.0,-1.0,2.0,,1.0
5eaf0e378f26940719d2b02e,computer,-3.0,-3.0,-1.0,-1.0,-3.0,-3.0,-1.0,-1.0,-1.0,
6143273ed573af378dd0a0cb,chimpanzee,,-2.0,-1.0,-3.0,3.0,-1.0,-3.0,-1.0,-3.0,1.0
6143273ed573af378dd0a0cb,jelly_fish,2.0,,1.0,-1.0,3.0,1.0,-3.0,2.0,-3.0,2.0
6143273ed573af378dd0a0cb,autonomous_car,1.0,-1.0,,-2.0,3.0,-1.0,-3.0,1.0,-3.0,-1.0
6143273ed573af378dd0a0cb,virus,3.0,1.0,2.0,,1.0,2.0,-3.0,2.0,-3.0,2.0
6143273ed573af378dd0a0cb,human,-3.0,-3.0,-3.0,-1.0,,-3.0,-3.0,-1.0,-3.0,-3.0
6143273ed573af378dd0a0cb,robot,1.0,-1.0,1.0,-2.0,3.0,,-3.0,-1.0,-3.0,-1.0
6143273ed573af378dd0a0cb,rock,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,-3.0,3.0
6143273ed573af378dd0a0cb,artificial_intelligence,1.0,-2.0,-1.0,-2.0,1.0,1.0,-3.0,,-3.0,-1.0
6143273ed573af378dd0a0cb,god,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
6143273ed573af378dd0a0cb,computer,-1.0,-2.0,1.0,-2.0,3.0,1.0,-3.0,1.0,-3.0,
60399236302d0732bdb88541,chimpanzee,,-3.0,-2.0,-1.0,2.0,1.0,-3.0,1.0,-1.0,-2.0
60399236302d0732bdb88541,jelly_fish,3.0,,2.0,3.0,3.0,2.0,-2.0,2.0,3.0,2.0
60399236302d0732bdb88541,autonomous_car,2.0,-2.0,,2.0,3.0,2.0,-1.0,2.0,2.0,1.0
60399236302d0732bdb88541,virus,1.0,-3.0,-2.0,,3.0,-2.0,-1.0,-2.0,-1.0,-3.0
60399236302d0732bdb88541,human,-2.0,-3.0,-3.0,-3.0,,-2.0,-3.0,-2.0,-3.0,-3.0
60399236302d0732bdb88541,robot,-1.0,-2.0,-2.0,2.0,2.0,,-2.0,2.0,1.0,-2.0
60399236302d0732bdb88541,rock,3.0,2.0,1.0,1.0,3.0,2.0,,3.0,3.0,2.0
60399236302d0732bdb88541,artificial_intelligence,-1.0,-2.0,-2.0,2.0,2.0,-2.0,-3.0,,2.0,-3.0
60399236302d0732bdb88541,god,1.0,-3.0,-2.0,1.0,3.0,-1.0,-3.0,-2.0,,-3.0
60399236302d0732bdb88541,computer,2.0,-2.0,-1.0,3.0,3.0,2.0,-2.0,3.0,3.0,
614d9ea7c87980229c834d21,chimpanzee,,-1.0,2.0,-1.0,-3.0,-1.0,-1.0,-3.0,3.0,2.0
614d9ea7c87980229c834d21,jelly_fish,1.0,,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0
614d9ea7c87980229c834d21,autonomous_car,-2.0,-2.0,,-2.0,2.0,2.0,-2.0,2.0,2.0,2.0
614d9ea7c87980229c834d21,virus,1.0,-1.0,2.0,,-1.0,-1.0,-1.0,-1.0,3.0,-1.0
614d9ea7c87980229c834d21,human,3.0,-2.0,-2.0,1.0,,-3.0,-3.0,-3.0,-2.0,2.0
614d9ea7c87980229c834d21,robot,1.0,-3.0,-2.0,1.0,3.0,,-1.0,-1.0,3.0,2.0
614d9ea7c87980229c834d21,rock,1.0,-1.0,2.0,1.0,3.0,1.0,,2.0,1.0,1.0
614d9ea7c87980229c834d21,artificial_intelligence,3.0,-2.0,-2.0,1.0,3.0,1.0,-2.0,,3.0,-1.0
614d9ea7c87980229c834d21,god,-3.0,-2.0,-2.0,-3.0,2.0,-3.0,-1.0,-3.0,,-1.0
614d9ea7c87980229c834d21,computer,-2.0,-1.0,-2.0,1.0,-2.0,-2.0,-1.0,1.0,1.0,
607de1d480f76e94ffb6e0ab,chimpanzee,,-3.0,-3.0,-3.0,3.0,-3.0,-3.0,-3.0,1.0,-3.0
607de1d480f76e94ffb6e0ab,jelly_fish,3.0,,-3.0,-3.0,3.0,-3.0,-2.0,-3.0,-1.0,-3.0
607de1d480f76e94ffb6e0ab,autonomous_car,3.0,3.0,,1.0,3.0,-1.0,-1.0,3.0,3.0,1.0
607de1d480f76e94ffb6e0ab,virus,3.0,3.0,-1.0,,3.0,-1.0,-1.0,1.0,3.0,-1.0
607de1d480f76e94ffb6e0ab,human,-3.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,-2.0,-3.0
607de1d480f76e94ffb6e0ab,robot,3.0,3.0,1.0,1.0,3.0,,-1.0,1.0,3.0,1.0
607de1d480f76e94ffb6e0ab,rock,3.0,2.0,1.0,1.0,3.0,1.0,,3.0,3.0,1.0
607de1d480f76e94ffb6e0ab,artificial_intelligence,3.0,3.0,-3.0,-1.0,3.0,-1.0,-3.0,,3.0,-1.0
607de1d480f76e94ffb6e0ab,god,-1.0,1.0,-3.0,-3.0,2.0,-3.0,-3.0,-3.0,,-3.0
607de1d480f76e94ffb6e0ab,computer,3.0,3.0,-1.0,1.0,3.0,-1.0,-1.0,1.0,3.0,
5d20e2135278fa00014814c0,chimpanzee,,-3.0,-1.0,-1.0,2.0,-3.0,-3.0,-1.0,3.0,-1.0
5d20e2135278fa00014814c0,jelly_fish,3.0,,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0
5d20e2135278fa00014814c0,autonomous_car,1.0,-2.0,,1.0,3.0,-1.0,-2.0,2.0,3.0,1.0
5d20e2135278fa00014814c0,virus,1.0,-3.0,-1.0,,3.0,-1.0,-3.0,1.0,3.0,1.0
5d20e2135278fa00014814c0,human,-2.0,-3.0,-3.0,-3.0,,-3.0,-3.0,-3.0,3.0,-3.0
5d20e2135278fa00014814c0,robot,3.0,-2.0,1.0,1.0,3.0,,-3.0,2.0,3.0,-1.0
5d20e2135278fa00014814c0,rock,3.0,-1.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0
5d20e2135278fa00014814c0,artificial_intelligence,1.0,-3.0,-2.0,-1.0,3.0,-2.0,-3.0,,3.0,-2.0
5d20e2135278fa00014814c0,god,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0
5d20e2135278fa00014814c0,computer,1.0,-2.0,-1.0,-1.0,3.0,1.0,-3.0,2.0,3.0,
60fb0cd3aa10c5ef5100190b,chimpanzee,,-2.0,-2.0,-1.0,1.0,1.0,-3.0,-2.0,-1.0,-1.0
60fb0cd3aa10c5ef5100190b,jelly_fish,2.0,,-1.0,1.0,3.0,1.0,-1.0,2.0,1.0,2.0
60fb0cd3aa10c5ef5100190b,autonomous_car,2.0,1.0,,2.0,3.0,-2.0,-2.0,-1.0,-2.0,-1.0
60fb0cd3aa10c5ef5100190b,virus,1.0,-1.0,-2.0,,-2.0,-2.0,-3.0,-2.0,1.0,1.0
60fb0cd3aa10c5ef5100190b,human,-1.0,-3.0,-3.0,2.0,,-2.0,-3.0,-2.0,-1.0,-2.0
60fb0cd3aa10c5ef5100190b,robot,-1.0,-1.0,2.0,2.0,2.0,,-2.0,2.0,1.0,2.0
60fb0cd3aa10c5ef5100190b,rock,3.0,1.0,2.0,3.0,3.0,2.0,,2.0,3.0,2.0
60fb0cd3aa10c5ef5100190b,artificial_intelligence,2.0,-2.0,1.0,2.0,2.0,-2.0,-2.0,,-2.0,-2.0
60fb0cd3aa10c5ef5100190b,god,1.0,-1.0,2.0,-1.0,1.0,-1.0,-3.0,2.0,,1.0
60fb0cd3aa10c5ef5100190b,computer,1.0,-2.0,1.0,-1.0,2.0,-2.0,-2.0,2.0,-1.0,
611e3c4f4eae320e94284ea7,chimpanzee,,-3.0,-3.0,3.0,-1.0,-3.0,-3.0,3.0,3.0,3.0
611e3c4f4eae320e94284ea7,jelly_fish,3.0,,3.0,3.0,3.0,2.0,-3.0,-3.0,3.0,2.0
611e3c4f4eae320e94284ea7,autonomous_car,3.0,-3.0,,-3.0,-3.0,3.0,-3.0,3.0,-3.0,3.0
611e3c4f4eae320e94284ea7,virus,-3.0,-3.0,3.0,,3.0,-3.0,-2.0,3.0,-3.0,-3.0
611e3c4f4eae320e94284ea7,human,1.0,-3.0,3.0,-3.0,,3.0,-3.0,-3.0,-3.0,-3.0
611e3c4f4eae320e94284ea7,robot,3.0,-2.0,-3.0,3.0,-3.0,,-3.0,3.0,-3.0,3.0
611e3c4f4eae320e94284ea7,rock,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,-3.0,3.0
611e3c4f4eae320e94284ea7,artificial_intelligence,-3.0,3.0,-3.0,-3.0,3.0,-3.0,-3.0,,-3.0,3.0
611e3c4f4eae320e94284ea7,god,-3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
611e3c4f4eae320e94284ea7,computer,-3.0,-2.0,-3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,
